"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","connectivity.type","is.lhn","layer","ct.layer","classic.transmitter","other.transmitter"
390952738,"LH033a","ADL12","ADL12q","ADL12ot_pct","FALSE","LHON","LHAD2e1","VLPd1","DPLam","1105308","good","none","none",TRUE,FALSE,"LHAD2","LHAD2e1",TRUE,3.43347193347193,3,"unknown","unknown"
361968122,"LH033b","ADL12","ADL12q","ADL12t_pct","FALSE","LHON","LHAD2e3","VLPd1","DPLam","none","none","none","none",FALSE,FALSE,"LHAD2","LHAD2e3",TRUE,4.0146750524109,4,"unknown","unknown"
670219670,"LH034a","ADL12","ADL12o","ADL12r_pct","FALSE","LHON","LHAD2c4","VLPd1","DPLam","none","none","none","none",FALSE,FALSE,"LHAD2","LHAD2c4",TRUE,4.04592901878914,4,"unknown","unknown"
702364805,"LH055a","ADL27","ADL27f","ADL27i_pct","FALSE","LHON","LHAD2b1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2","LHAD2b1",TRUE,3.87448132780083,4,"unknown","unknown"
330604760,"SLP060a","ADL12","ADL12p","ADL12s_pct","FALSE","LHON","LHAD2e2","VLPd1","DPLam","none","none","none","none",FALSE,FALSE,"LHAD2","LHAD2e2",TRUE,3.80455015511892,4,"unknown","unknown"
727153132,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHON","LHAD2a1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2","LHAD2a1",TRUE,4.49537512846865,4,"unknown","unknown"
767433432,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHON","LHAD2a1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2","LHAD2a1",TRUE,4.28571428571429,4,"unknown","unknown"
790629881,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHON","LHAD2a1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2","LHAD2a1",TRUE,4.54413291796469,4,"unknown","unknown"
795745097,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHON","LHAD2a1","SLPad1","DPLl3","none","none","fru-F-500184","good",TRUE,FALSE,"LHAD2","LHAD2a1",TRUE,4.34969325153374,4,"unknown","unknown"
706831482,"SMP039a","ADL27","ADL27e","ADL27e_pct","FALSE","LHON","LHAD2d1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2","LHAD2d1",TRUE,3.85848074921956,4,"unknown","unknown"
421620469,"LH045a","ADL17","ADL17d","ADL17b_a_pct","FALSE","LHON","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3f1b",TRUE,3.83609958506224,4,"acetylcholine","acetylcoline"
547457113,"LH045a","ADL17","ADL17d","ADL17b_a_pct","FALSE","LHON","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3f1b",TRUE,3.82830385015609,4,"acetylcholine","acetylcoline"
604700963,"LH045a","ADL17","ADL17d","ADL17b_a_pct","FALSE","LHON","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3f1b",TRUE,3.69015544041451,4,"acetylcholine","acetylcoline"
329210713,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHON","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3","LHAD3f1a",TRUE,3.90625,4,"acetylcholine","acetylcoline"
329215976,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHON","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3","LHAD3f1a",TRUE,3.92805755395683,4,"acetylcholine","acetylcoline"
360238069,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHON","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3","LHAD3f1a",TRUE,3.98963730569948,4,"acetylcholine","acetylcoline"
641291034,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHON","LHAD3d1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3","LHAD3d1",TRUE,3.63419689119171,4,"acetylcholine","acetylcoline"
485093313,"LH045c","ADL17","ADL17d","ADL17oa_pct","FALSE","LHON","LHAD3d2","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3d2",TRUE,3.89719626168224,4,"acetylcholine","acetylcoline"
5813040092,"LH045c","ADL17","ADL17d","ADL17oa_pct","FALSE","LHON","LHAD3d5","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3d5",TRUE,3.8768115942029,4,"acetylcholine","acetylcoline"
541615964,"LH045d","ADL17","ADL17d","ADL17t_pct","FALSE","LHON","LHAD3d4","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3d4",TRUE,3.84352331606218,4,"acetylcholine","acetylcoline"
457516218,"LH045e","ADL17","ADL17d","ADL17u_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1h",TRUE,3.5770423991727,4,"acetylcholine","acetylcoline"
361269864,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1g",TRUE,3.98146240988671,4,"acetylcholine","acetylcoline"
457516092,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","L1828#1","good",TRUE,FALSE,"LHAD3","LHAD3b1g",TRUE,3.34662576687117,4,"acetylcholine","acetylcoline"
610938082,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1g",TRUE,3.89835728952772,4,"acetylcholine","acetylcoline"
634038998,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1g",TRUE,3.54954954954955,4,"acetylcholine","acetylcoline"
421310144,"LH046b","ADL17","ADL17f","ADL17d_b_pct","FALSE","LHON","LHAD3a3","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a3b",TRUE,3.79399585921325,4,"acetylcholine","acetylcoline"
580585323,"LH046b","ADL17","ADL17f","ADL17d_b_pct","FALSE","LHON","LHAD3a2","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a2b",TRUE,4.12896622313204,4,"acetylcholine","acetylcoline"
392299403,"LH046c","ADL17","ADL17f","ADL17d_c_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3","LHAD3b1f",TRUE,3.99492385786802,4,"acetylcholine","acetylcoline"
5812980272,"LH046c","ADL17","ADL17f","ADL17d_c_pct","FALSE","LHON","LHAD3a10","LHd1","DPLd","7018419","poor","none","none",FALSE,TRUE,"LHAD3","LHAD3a10b",TRUE,3.57551020408163,4,"acetylcholine","acetylcoline"
360236750,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1e",TRUE,3.16332665330661,4,"acetylcholine","acetylcoline"
487454622,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1e",TRUE,3.43595041322314,4,"acetylcholine","acetylcoline"
549895967,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1e",TRUE,3.32815734989648,4,"acetylcholine","acetylcoline"
604364004,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1e",TRUE,3.37796086508754,4,"acetylcholine","acetylcoline"
604705430,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","Cha-F-000533","medium",TRUE,FALSE,"LHAD3","LHAD3b1e",TRUE,3.58549222797927,4,"acetylcholine","acetylcoline"
329906396,"LH046e","ADL17","ADL17f","ADL17d_e_pct","FALSE","LHON","LHAD3a8","LHd1","DPLd","1812558","good","none","none",FALSE,TRUE,"LHAD3","LHAD3a8b",TRUE,3.6353305785124,4,"acetylcholine","acetylcoline"
360246734,"LH046e","ADL17","ADL17f","ADL17d_e_pct","FALSE","LHON","LHAD3a2","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a2a",TRUE,3.79331941544885,4,"acetylcholine","acetylcoline"
360578907,"LH046e","ADL17","ADL17f","ADL17d_e_pct","FALSE","LHON","LHAD3a6","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a6",TRUE,3.48403707518023,3,"acetylcholine","acetylcoline"
512635818,"LH046f","ADL17","ADL17f","ADL17g_a_pct","FALSE","LHON","LHAD3c1","LHd1","DPLd","none","none","Cha-F-100001","good",TRUE,TRUE,"LHAD3","LHAD3c1",TRUE,3.57351407716371,4,"acetylcholine","acetylcoline"
5813010201,"LH046f","ADL17","ADL17f","ADL17g_a_pct","FALSE","LHON","LHAD3a4","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a4b",TRUE,3.46351490236382,3,"acetylcholine","acetylcoline"
5813010284,"LH046g","ADL17","ADL17f","ADL17g_b_pct","FALSE","LHON","LHAD3d3","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3d3",TRUE,3.23564954682779,3,"acetylcholine","acetylcoline"
5813035115,"LH046g","ADL17","ADL17f","ADL17g_b_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3","LHAD3b1d",TRUE,3.56611570247934,4,"acetylcholine","acetylcoline"
329561615,"LH046h","ADL17","ADL17f","ADL17h_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3","LHAD3b1c",TRUE,3.52826310380267,4,"acetylcholine","acetylcoline"
5813011756,"LH046h","ADL17","ADL17f","ADL17h_pct","FALSE","LHON","LHAD3a10","LHd1","DPLd","1803633","good","none","none",FALSE,TRUE,"LHAD3","LHAD3a10a",TRUE,3.75458248472505,4,"acetylcholine","acetylcoline"
359913782,"LH046i","ADL17","ADL17f","ADL17m_pct","FALSE","LHON","LHAD3a9","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a9",TRUE,3.42355371900826,4,"acetylcholine","acetylcoline"
456427944,"LH046i","ADL17","ADL17f","ADL17m_pct","FALSE","LHON","LHAD3a9","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a9",TRUE,3.58756476683938,4,"acetylcholine","acetylcoline"
580244242,"LH046i","ADL17","ADL17f","ADL17m_pct","FALSE","LHON","LHAD3a7","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3","LHAD3a7b",TRUE,3.72755741127349,4,"acetylcholine","acetylcoline"
580926331,"LH046j","ADL17","ADL17f","ADL17n_pct","FALSE","LHON","LHAD3a8","LHd1","DPLd","1812558","good","none","none",FALSE,FALSE,"LHAD3","LHAD3a8a",TRUE,3.81404958677686,4,"acetylcholine","acetylcoline"
488550675,"LH046k","ADL17","ADL17f","ADL17ob_pct","FALSE","LHON","LHAD3e1","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3e1b",NA,4.03444676409186,4,"acetylcholine","acetylcoline"
360583021,"LH046l","ADL17","ADL17f","ADL17oc_pct","FALSE","LHON","LHAD3a7","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3a7a",TRUE,3.7203302373581,4,"acetylcholine","acetylcoline"
580926422,"LH046l","ADL17","ADL17f","ADL17oc_pct","FALSE","LHON","LHAD3a7","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3a7a",TRUE,3.74536082474227,4,"acetylcholine","acetylcoline"
580585459,"LH046m","ADL17","ADL17f","ADL17od_pct","FALSE","LHON","LHAD3a4","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3a4a",TRUE,3.49015544041451,3,"acetylcholine","acetylcoline"
361955275,"LH046n","ADL17","ADL17f","ADL17p_pct","FALSE","LHON","LHAD3a1","LHd1","DPLd","533772","good","L1828#1","good",TRUE,FALSE,"LHAD3","LHAD3a1",TRUE,4.03398558187436,4,"acetylcholine","acetylcoline"
5813062781,"LH046n","ADL17","ADL17f","ADL17p_pct","FALSE","LHON","LHAD3a1","LHd1","DPLd","none","none","L19#1","good",TRUE,FALSE,"LHAD3","LHAD3a1",TRUE,3.50154479917611,4,"acetylcholine","acetylcoline"
360914617,"LH046o","ADL17","ADL17f","ADL17q_pct","FALSE","LHON","LHAD3a5","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3a5",TRUE,4.2947259565667,4,"acetylcholine","acetylcoline"
580585427,"LH046p","ADL17","ADL17f","ADL17r_pct","FALSE","LHON","LHAD3a3","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3a3a",TRUE,3.7184265010352,4,"acetylcholine","acetylcoline"
5901208044,"LH046p","ADL17","ADL17f","ADL17r_pct","FALSE","LHON","LHAD3a3","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3a3a",TRUE,3.88102564102564,4,"acetylcholine","acetylcoline"
391958379,"LH046q","ADL17","ADL17f","ADL17x_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1b",TRUE,3.98856548856549,4,"acetylcholine","acetylcoline"
456427965,"LH046q","ADL17","ADL17f","ADL17x_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3","LHAD3b1b",TRUE,3.98658410732714,4,"acetylcholine","acetylcoline"
604009598,"LH046r","ADL17","ADL17f","ADL17z_pct","FALSE","LHON","LHAD3b1","LHd1","DPLd","none","none","Gad1-F-000108","medium",TRUE,FALSE,"LHAD3","LHAD3b1a",TRUE,3.53291536050157,4,"acetylcholine","acetylcoline"
487148422,"SIP008a","ADL14","ADL14b","ADL14a_pct","FALSE","LHON","LHAD3g1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3g1",TRUE,4.41382868937048,5,"unknown","unknown"
516832391,"SIP008a","ADL14","ADL14b","ADL14a_pct","FALSE","LHON","LHAD3g1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3g1",TRUE,4.69475847893114,5,"unknown","unknown"
5813014526,"SIP008a","ADL14","ADL14b","ADL14a_pct","FALSE","LHON","LHAD3g1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3g1",TRUE,4.41486068111455,5,"unknown","unknown"
455746581,"SLP089a","ADL17","ADL17e","ADL17c_pct","FALSE","LHON","LHAD3e1","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3e1a",NA,4.19644723092999,4,"acetylcholine","acetylcoline"
545082184,"SLP089a","ADL17","ADL17e","ADL17c_pct","FALSE","LHON","LHAD3e1","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3","LHAD3e1a",NA,4.58402489626556,4,"acetylcholine","acetylcoline"
5813021632,"AL-MBDL1","ADL28",NA,NA,"FALSE","LHON","LHAD4a1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD4","LHAD4a1",FALSE,3.01865284974093,3,"acetylcholine","acetylcoline"
423351806,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHON","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7","LHAV7b1",TRUE,4.33298969072165,4,"unknown","unknown"
513741732,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHON","LHAV7b1","primary","primary","none","none","Cha-F-500243","good",TRUE,TRUE,"LHAV7","LHAV7b1",TRUE,4.26479750778816,4,"unknown","unknown"
517479202,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHON","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7","LHAV7b1",TRUE,4.33747412008282,4,"unknown","unknown"
576161592,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHON","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7","LHAV7b1",TRUE,4.48218029350105,4,"unknown","unknown"
577464071,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHON","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7","LHAV7b1",TRUE,4.20459290187891,4,"unknown","unknown"
5813049045,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHON","LHAV7b2","primary","primary","none","none","none","none",FALSE,TRUE,"LHAV7","LHAV7b2",TRUE,4.31639004149378,4,"unknown","unknown"
636789034,"CL064a","AVL23","AVL23c","AVL23c_pct","FALSE","LHON","LHAV8a1","unknown","unknown","57110","good","none","none",FALSE,FALSE,"LHAV8","LHAV8a1",TRUE,4.18418314255983,4,"unknown","unknown"
793728667,"CRE036b","AVM13","AVM13h","AVM13m_pct","FALSE","LHON","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9","LHAV9a1c",TRUE,4.80888429752066,5,"unknown","unknown"
794406234,"CRE036b","AVM13","AVM13h","AVM13m_pct","FALSE","LHON","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9","LHAV9a1c",TRUE,5.17382413087935,5,"unknown","unknown"
953755666,"CRE036b","AVM13","AVM13h","AVM13m_pct","FALSE","LHON","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9","LHAV9a1c",TRUE,4.8604407135362,5,"unknown","unknown"
642660081,"CRE036d","AVM13","AVM13h","AVM13p_pct","FALSE","LHON","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9","LHAV9a1b",TRUE,5.0977366255144,5,"unknown","unknown"
671307834,"CRE036d","AVM13","AVM13h","AVM13p_pct","FALSE","LHON","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9","LHAV9a1b",TRUE,4.94026776519053,5,"unknown","unknown"
579235017,"CRE036f","AVM13","AVM13h","AVM13s_pct","FALSE","LHON","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9","LHAV9a1a",TRUE,4.71368861024033,5,"unknown","unknown"
607195856,"CRE036f","AVM13","AVM13h","AVM13s_pct","FALSE","LHON","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9","LHAV9a1a",TRUE,4.56494845360825,5,"unknown","unknown"
542652400,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHON","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a4",TRUE,3.69301848049281,4,"unknown","unknown"
608188506,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHON","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a4",TRUE,3.56773526370217,4,"unknown","unknown"
608534083,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHON","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a4",TRUE,3.66293279022403,4,"unknown","unknown"
5813010471,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHON","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a4",TRUE,3.63092783505155,4,"unknown","unknown"
456432557,"LH047b","ADL19","ADL19i","ADL19i_pct","FALSE","LHON","LHAV7a1","primary","primary","none","none","Gad1-F-200237","good",TRUE,FALSE,"LHAV7","LHAV7a1b",TRUE,3.62851196670135,4,"unknown","unknown"
580231908,"LH047b","ADL19","ADL19i","ADL19i_pct","FALSE","LHON","LHAV7a1","primary","primary","4176088","good","L2001#1","good",TRUE,FALSE,"LHAV7","LHAV7a1b",TRUE,3.62203913491246,4,"unknown","unknown"
821625208,"LH047b","ADL19","ADL19i","ADL19i_pct","FALSE","LHON","LHAV7a1","primary","primary","none","none","L2001#2","good",TRUE,FALSE,"LHAV7","LHAV7a1b",TRUE,3.58963730569948,4,"unknown","unknown"
329216050,"LH047c","ADL19","ADL19i","ADL19t_pct","FALSE","LHON","LHAV7a3","primary","primary","none","none","L2001#7","medium",FALSE,FALSE,"LHAV7","LHAV7a3b",TRUE,3.30362694300518,3,"unknown","unknown"
5813079244,"LH047c","ADL19","ADL19i","ADL19t_pct","FALSE","LHON","LHAV7a3","primary","primary","none","none","Cha-F-700110","good",FALSE,FALSE,"LHAV7","LHAV7a3b",TRUE,3.25569358178054,3,"unknown","unknown"
452673242,"LH047d","ADL19","ADL19i","ADL19u_pct","FALSE","LHON","LHAV7a3","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a3a",TRUE,3.11728395061728,3,"unknown","unknown"
541970375,"LH047d","ADL19","ADL19i","ADL19u_pct","FALSE","LHON","LHAV7a3","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a3a",TRUE,3.34507772020725,3,"unknown","unknown"
602990602,"LH047e","ADL19","ADL19i","ADL19w_pct","FALSE","LHON","LHAV7a1","primary","primary","none","none","L2002#1","medium",TRUE,FALSE,"LHAV7","LHAV7a1a",TRUE,3.34651404786681,4,"unknown","unknown"
604722017,"LH047e","ADL19","ADL19i","ADL19w_pct","FALSE","LHON","LHAV7a1","primary","primary","none","none","L2001#3","good",TRUE,FALSE,"LHAV7","LHAV7a1a",TRUE,3.5562435500516,4,"unknown","unknown"
453031248,"LH048a","ADL19","ADL19k","ADL19k_pct","FALSE","LHON","LHAV7a7","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a7",TRUE,3.87799791449426,4,"unknown","unknown"
515096130,"LH048a","ADL19","ADL19k","ADL19k_pct","FALSE","LHON","LHAV7a7","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a7",TRUE,3.88137356919875,4,"unknown","unknown"
609233083,"LH048b","ADL19","ADL19k","ADL19oa_pct","FALSE","LHON","LHAV7a6","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a6",TRUE,4.06839378238342,4,"unknown","unknown"
732686529,"LH049a","ADL19","ADL19j","ADL19j_pct","FALSE","LHON","LHAV7a5","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a5",TRUE,4.12167689161554,4,"unknown","unknown"
791307174,"LH049a","ADL19","ADL19j","ADL19j_pct","FALSE","LHON","LHAV7a5","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a5",TRUE,3.92886597938144,4,"unknown","unknown"
853376855,"LH049a","ADL19","ADL19j","ADL19j_pct","FALSE","LHON","LHAV7a5","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7","LHAV7a5",TRUE,3.78593588417787,4,"unknown","unknown"
761636549,"LH049b","ADL19","ADL19j","ADL19v_pct","FALSE","LHON","LHAV7a2","primary","primary","none","none","L2001#4","medium",FALSE,FALSE,"LHAV7","LHAV7a2",TRUE,3.82450674974039,4,"unknown","unknown"
882987799,"AVLP066a","AVL02","AVL02aa","AVL02olc_pct","FALSE","LHON","LHAV1a5","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1","LHAV1a5",TRUE,3.49340101522843,3,"acetylcholine","acetylcoline"
857455968,"AVLP071a","AVL02","AVL02y","AVL02od_pct","FALSE","LHON","LHAV1b1","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1","LHAV1b1",TRUE,3.65235173824131,4,"acetylcholine","acetylcoline"
5813013207,"AVLP071b","AVL02","AVL02y","AVL02of_pct","FALSE","LHON","LHAV1b4","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",FALSE,FALSE,"LHAV1","LHAV1b4",TRUE,3.77938144329897,4,"acetylcholine","acetylcoline"
919185724,"AVLP073a","AVL02","AVL02x","AVL02ola_pct","FALSE","LHON","LHAV1c1","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1","LHAV1c1",TRUE,3.41361256544503,3,"acetylcholine","acetylcoline"
823999645,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHON","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","3932108","good","Cha-F-300352","medium",TRUE,TRUE,"LHAV1","LHAV1a3",TRUE,3.59086188992731,4,"acetylcholine","acetylcoline"
854680421,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHON","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","2794070","good","Gad1-F-900217","good",TRUE,TRUE,"LHAV1","LHAV1a3",TRUE,3.49536560247168,4,"acetylcholine","acetylcoline"
855439675,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHON","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","3932108","good","Gad1-F-600204","medium",TRUE,TRUE,"LHAV1","LHAV1a3",TRUE,3.91891891891892,4,"acetylcholine","acetylcoline"
883018168,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHON","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","4120047","good","Cha-F-500001","medium",TRUE,TRUE,"LHAV1","LHAV1a3",TRUE,3.41065830721003,4,"acetylcholine","acetylcoline"
913341672,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHON","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","4120047","good","Cha-F-800066","good",TRUE,TRUE,"LHAV1","LHAV1a3",TRUE,3.68930041152263,4,"acetylcholine","acetylcoline"
1041253084,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHON","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","2794070","good","Gad1-F-500318","medium",TRUE,TRUE,"LHAV1","LHAV1a3",TRUE,3.8641975308642,4,"acetylcholine","acetylcoline"
1068523766,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHON","LHAV1b2","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",FALSE,TRUE,"LHAV1","LHAV1b2",TRUE,3.39897959183673,3,"acetylcholine","acetylcoline"
914026662,"LH056b","AVL02","AVL02ab","AVL02q_a_pct","FALSE","LHON","LHAV1a4","VLPl&p1_anterior","BLVp2_anterior","2793799","good","none","none",TRUE,FALSE,"LHAV1","LHAV1a4",TRUE,3.52102564102564,3,"acetylcholine","acetylcoline"
946081491,"LH056b","AVL02","AVL02ab","AVL02q_a_pct","FALSE","LHON","LHAV1a4","VLPl&p1_anterior","BLVp2_anterior","2659704","good","L1989#1","good",TRUE,FALSE,"LHAV1","LHAV1a4",TRUE,3.47314049586777,3,"acetylcholine","acetylcoline"
