"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","is.lhn","connectivity.type","layer","ct.layer","User"
330604760,"SLP060a","ADL12","ADL12p","ADL12s_pct","FALSE","LHN","LHAD2c2","VLPd1","DPLam","none","none","none","none",FALSE,FALSE,"LHAD2",TRUE,"LHAD2c2",3.1210407239819,3,""
421668365,"SLP097a","ADL18","ADL18i","ADL18e_pct","FALSE","LHN","LHAD2f1","SLPad1","DPLl3","none","none","none","none",FALSE,TRUE,"LHAD2",TRUE,"LHAD2f1",4.00719424460432,4,""
5813010770,"SLP097a","ADL18","ADL18i","ADL18e_pct","FALSE","LHN","LHAD2f2","SLPad1","DPLl3","none","none","none","none",FALSE,TRUE,"LHAD2",TRUE,"LHAD2f2",3.87671232876712,3,"SF"
727153132,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHN","LHAD2a1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a1",4.15521064301552,4,""
767433432,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHN","LHAD2a1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a1",3.93103448275862,4,""
790629881,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHN","LHAD2a1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a1",4.11726384364821,4,""
795745097,"SLP098a","ADL18","ADL18d","ADL18h_pct","FALSE","LHN","LHAD2a1","SLPad1","DPLl3","none","none","fru-F-500184","good",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a1",3.89718614718615,4,""
328543082,"SLP098c","ADL18","ADL18d","ADL18n_pct","FALSE","LHN","LHAD2a2","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a2",5.16978776529338,4,""
359913281,"SLP098c","ADL18","ADL18d","ADL18n_pct","FALSE","LHN","LHAD2a2","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a2",4.24765258215962,4,""
391652073,"SLP098c","ADL18","ADL18d","ADL18n_pct","FALSE","LHN","LHAD2a2","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a2",4.69729093050648,4,""
642948546,"SLP098c","ADL18","ADL18d","ADL18n_pct","FALSE","LHN","LHAD2a2","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2a2",4.3125,4,""
541347811,"SMP021a","ADL12","ADL12s","ADL12v_pct","FALSE","LHN","LHAD2d2","VLPd1","DPLam","none","none","none","none",FALSE,FALSE,"LHAD2",TRUE,"LHAD2d2",4.5083857442348,4,""
604070433,"SMP021a","ADL12","ADL12s","ADL12v_pct","FALSE","LHN","LHAD2d2","VLPd1","DPLam","none","none","none","none",FALSE,FALSE,"LHAD2",TRUE,"LHAD2d2",4.56991525423729,4,""
706831482,"SMP039a","ADL27","ADL27e","ADL27e_pct","FALSE","LHN","LHAD2d1","SLPad1","DPLl3","none","none","none","none",TRUE,FALSE,"LHAD2",TRUE,"LHAD2d1",3.13513513513514,3,""
421620469,"LH045a","ADL17","ADL17d","ADL17b_a_pct","FALSE","LHN","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3f1a",3.20975056689342,3,""
547457113,"LH045a","ADL17","ADL17d","ADL17b_a_pct","FALSE","LHN","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3f1a",3.39831528279182,3,""
604700963,"LH045a","ADL17","ADL17d","ADL17b_a_pct","FALSE","LHN","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3f1a",3.07437070938215,3,""
329210713,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHN","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3",TRUE,"LHAD3f1b",3.29830508474576,3,""
329215976,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHN","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3",TRUE,"LHAD3f1b",3.35119726339795,3,""
360238069,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHN","LHAD3f1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3",TRUE,"LHAD3f1b",3.46620046620047,3,""
641291034,"LH045b","ADL17","ADL17d","ADL17b_b_pct","FALSE","LHN","LHAD3d1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3",TRUE,"LHAD3d1",3.17804878048781,3,""
485093313,"LH045c","ADL17","ADL17d","ADL17oa_pct","FALSE","LHN","LHAD3d2","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3d2",3.42230130486358,3,""
5813040092,"LH045c","ADL17","ADL17d","ADL17oa_pct","FALSE","LHN","LHAD3d5","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3d5",3.34564958283671,3,"SF"
541615964,"LH045d","ADL17","ADL17d","ADL17t_pct","FALSE","LHN","LHAD3d4","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3d4",3.29279811097993,3,""
457516218,"LH045e","ADL17","ADL17d","ADL17u_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1a",2.92808988764045,3,""
361269864,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1b",3.43522727272727,3,""
457516092,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","L1828#1","good",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1b",2.68697729988053,3,""
610938082,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1b",3.55392156862745,3,""
634038998,"LH046a","ADL17","ADL17f","ADL17d_a_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1b",3.76625386996904,3,""
421310144,"LH046b","ADL17","ADL17f","ADL17d_b_pct","FALSE","LHN","LHAD3a3","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a3a",3.36855036855037,3,""
580585323,"LH046b","ADL17","ADL17f","ADL17d_b_pct","FALSE","LHN","LHAD3a2","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a2a",3.69414575866189,3,""
392299403,"LH046c","ADL17","ADL17f","ADL17d_c_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3",TRUE,"LHAD3b1c",3.97761194029851,3,""
5812980272,"LH046c","ADL17","ADL17f","ADL17d_c_pct","FALSE","LHN","LHAD3a10","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a10a",3.27967257844475,3,"SF"
360236750,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1d",2.74963609898108,3,""
487454622,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1d",2.97106918238994,3,""
549895967,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1d",2.67351598173516,3,""
604364004,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1d",2.71491712707182,3,""
604705430,"LH046d","ADL17","ADL17f","ADL17d_d_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","Cha-F-000533","medium",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1d",2.93672456575682,3,""
329906396,"LH046e","ADL17","ADL17f","ADL17d_e_pct","FALSE","LHN","LHAD3a8","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a8a",2.96436525612472,3,""
360246734,"LH046e","ADL17","ADL17f","ADL17d_e_pct","FALSE","LHN","LHAD3a2","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a2b",3.23409090909091,3,""
360578907,"LH046e","ADL17","ADL17f","ADL17d_e_pct","FALSE","LHN","LHAD3a6","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a6",2.88092485549133,2,""
512635818,"LH046f","ADL17","ADL17f","ADL17g_a_pct","FALSE","LHN","LHAD3c1","LHd1","DPLd","none","none","Cha-F-100001","good",TRUE,TRUE,"LHAD3",TRUE,"LHAD3c1",2.74254143646409,2,""
5813010201,"LH046f","ADL17","ADL17f","ADL17g_a_pct","FALSE","LHN","LHAD3a4","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a4a",2.79213483146067,2,"SF"
5813010284,"LH046g","ADL17","ADL17f","ADL17g_b_pct","FALSE","LHN","LHAD3d3","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3d3",2.65879574970484,2,"SF"
5813035115,"LH046g","ADL17","ADL17f","ADL17g_b_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3",TRUE,"LHAD3b1e",2.93150684931507,3,"SF"
329561615,"LH046h","ADL17","ADL17f","ADL17h_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,TRUE,"LHAD3",TRUE,"LHAD3b1f",3.07736389684814,3,""
5813011756,"LH046h","ADL17","ADL17f","ADL17h_pct","FALSE","LHN","LHAD3a10","LHd1","DPLd","1803633","good","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a10b",3.24822695035461,3,"ASB"
359913782,"LH046i","ADL17","ADL17f","ADL17m_pct","FALSE","LHN","LHAD3a9","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a9",2.73529411764706,2,""
456427944,"LH046i","ADL17","ADL17f","ADL17m_pct","FALSE","LHN","LHAD3a9","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a9",3.02029312288613,2,""
580244242,"LH046i","ADL17","ADL17f","ADL17m_pct","FALSE","LHN","LHAD3a7","LHd1","DPLd","none","none","none","none",FALSE,TRUE,"LHAD3",TRUE,"LHAD3a7a",3.0715059588299,3,""
580926331,"LH046j","ADL17","ADL17f","ADL17n_pct","FALSE","LHN","LHAD3a8","LHd1","DPLd","1812558","good","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3a8b",3.35862068965517,3,""
360583021,"LH046l","ADL17","ADL17f","ADL17oc_pct","FALSE","LHN","LHAD3a7","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3a7b",3.21492204899777,3,""
580926422,"LH046l","ADL17","ADL17f","ADL17oc_pct","FALSE","LHN","LHAD3a7","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3a7b",3.09225512528474,3,""
580585459,"LH046m","ADL17","ADL17f","ADL17od_pct","FALSE","LHN","LHAD3a4","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3a4b",2.75649350649351,2,""
361955275,"LH046n","ADL17","ADL17f","ADL17p_pct","FALSE","LHN","LHAD3a1","LHd1","DPLd","533772","good","L1828#1","good",TRUE,FALSE,"LHAD3",TRUE,"LHAD3a1",3.42806183115339,3,""
5813062781,"LH046n","ADL17","ADL17f","ADL17p_pct","FALSE","LHN","LHAD3a1","LHd1","DPLd","none","none","L19#1","good",TRUE,FALSE,"LHAD3",TRUE,"LHAD3a1",2.80499405469679,3,"SF"
360914617,"LH046o","ADL17","ADL17f","ADL17q_pct","FALSE","LHN","LHAD3a5","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3a5",3.67077267637178,3,""
580585427,"LH046p","ADL17","ADL17f","ADL17r_pct","FALSE","LHN","LHAD3a3","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3a3b",3.5408560311284,3,""
5901208044,"LH046p","ADL17","ADL17f","ADL17r_pct","FALSE","LHN","LHAD3a3","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3a3b",3.54136253041363,3,"SF"
391958379,"LH046q","ADL17","ADL17f","ADL17x_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1g",3.28306010928962,3,""
456427965,"LH046q","ADL17","ADL17f","ADL17x_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1g",3.41951219512195,3,""
604009598,"LH046r","ADL17","ADL17f","ADL17z_pct","FALSE","LHN","LHAD3b1","LHd1","DPLd","none","none","Gad1-F-000108","medium",TRUE,FALSE,"LHAD3",TRUE,"LHAD3b1h",2.96626506024096,3,""
487148422,"SIP008a","ADL14","ADL14b","ADL14a_pct","FALSE","LHN","LHAD3g1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3g1",3.86363636363636,3,""
516832391,"SIP008a","ADL14","ADL14b","ADL14a_pct","FALSE","LHN","LHAD3g1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3g1",4.03007518796993,3,""
5813014526,"SIP008a","ADL14","ADL14b","ADL14a_pct","FALSE","LHN","LHAD3g1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3g1",3.78791208791209,3,""
547443555,"SLP070a","ADL14","ADL14e","ADL14d_pct","FALSE","LHN","LHAD3h1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3h1",4.18880351262349,4,""
422635203,"SLP086a","ADL17","ADL17g","ADL17e_pct","FALSE","LHN","LHAD3e1","LHd1","DPLd","none","none","none","none",FALSE,FALSE,"LHAD3",TRUE,"LHAD3e1",3.8722669735328,3,""
5813021632,"ADL28i_pct","ADL28",NA,NA,"FALSE","LHN","LHAD4a1","LHd1","DPLd","none","none","none","none",TRUE,FALSE,"LHAD4",TRUE,"LHAD4a1",2.21972132904609,2,"SF"
423351806,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHN","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7",TRUE,"LHAV7b1a",3.85714285714286,4,""
513741732,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHN","LHAV7b1","primary","primary","none","none","Cha-F-500243","good",TRUE,TRUE,"LHAV7",TRUE,"LHAV7b1a",3.64339419978518,4,""
517479202,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHN","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7",TRUE,"LHAV7b1a",3.85841694537347,4,""
576161592,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHN","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7",TRUE,"LHAV7b1a",3.89603429796356,4,""
577464071,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHN","LHAV7b1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7",TRUE,"LHAV7b1a",3.66200215285253,4,""
5813049045,"AVLP108a","AVL08","AVL08j","AVL08j_pct","FALSE","LHN","LHAV7b2","primary","primary","none","none","none","none",FALSE,TRUE,"LHAV7",TRUE,"LHAV7b2",3.96324324324324,3,"SF"
516055524,"CL048a","AVL06","AVL06k","AVL06n_pct","FALSE","LHN","LHAV7c1","primary","primary","none","none","none","none",TRUE,FALSE,"LHAV7",TRUE,"LHAV7c1a",5.12567132116004,4,""
361614914,"CL049a","AVL06","AVL06i","AVL06j_pct","FALSE","LHN","LHAV7c1","primary","primary","none","none","none","none",TRUE,FALSE,"LHAV7",TRUE,"LHAV7c1b",3.92784667418264,4,""
451982195,"CL049a","AVL06","AVL06i","AVL06j_pct","FALSE","LHN","LHAV7c1","primary","primary","none","none","none","none",TRUE,FALSE,"LHAV7",TRUE,"LHAV7c1b",4.00917431192661,4,""
636789034,"CL064a","AVL23","AVL23c","AVL23c_pct","FALSE","LHN","LHAV8a1","unknown","unknown","57110","good","none","none",FALSE,FALSE,"LHAV8",TRUE,"LHAV8a1",3.8828729281768,3,""
793728667,"CRE036b","AVM13","AVM13h","AVM13m_pct","FALSE","LHN","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9",TRUE,"LHAV9a1a",4.45211581291759,4,""
794406234,"CRE036b","AVM13","AVM13h","AVM13m_pct","FALSE","LHN","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9",TRUE,"LHAV9a1a",4.98032786885246,4,""
953755666,"CRE036b","AVM13","AVM13h","AVM13m_pct","FALSE","LHN","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9",TRUE,"LHAV9a1a",4.31832797427653,4,""
642660081,"CRE036d","AVM13","AVM13h","AVM13p_pct","FALSE","LHN","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9",TRUE,"LHAV9a1b",4.5225027442371,4,""
671307834,"CRE036d","AVM13","AVM13h","AVM13p_pct","FALSE","LHN","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9",TRUE,"LHAV9a1b",4.44615384615385,4,""
579235017,"CRE036f","AVM13","AVM13h","AVM13s_pct","FALSE","LHN","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9",TRUE,"LHAV9a1c",4.29469122426869,4,""
607195856,"CRE036f","AVM13","AVM13h","AVM13s_pct","FALSE","LHN","LHAV9a1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV9",TRUE,"LHAV9a1c",4.33224043715847,4,""
542652400,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHN","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a4",3.17305585980285,3,""
608188506,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHN","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a4",2.98586572438163,3,""
608534083,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHN","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a4",3.16498316498317,3,""
5813010471,"LH047a","ADL19","ADL19i","ADL19a_pct","FALSE","LHN","LHAV7a4","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a4",2.96131301289566,3,"SF"
456432557,"LH047b","ADL19","ADL19i","ADL19i_pct","FALSE","LHN","LHAV7a1","primary","primary","none","none","Gad1-F-200237","good",TRUE,FALSE,"LHAV7",TRUE,"LHAV7a1a",2.95454545454545,2,""
580231908,"LH047b","ADL19","ADL19i","ADL19i_pct","FALSE","LHN","LHAV7a1","primary","primary","4176088","good","L2001#1","good",TRUE,FALSE,"LHAV7",TRUE,"LHAV7a1a",2.98,2,""
821625208,"LH047b","ADL19","ADL19i","ADL19i_pct","FALSE","LHN","LHAV7a1","primary","primary","none","none","L2001#2","good",TRUE,FALSE,"LHAV7",TRUE,"LHAV7a1a",2.87068965517241,2,""
329216050,"LH047c","ADL19","ADL19i","ADL19t_pct","FALSE","LHN","LHAV7a3","primary","primary","none","none","L2001#7","medium",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a3a",2.42748917748918,2,""
5813079244,"LH047c","ADL19","ADL19i","ADL19t_pct","FALSE","LHN","LHAV7a3","primary","primary","none","none","Cha-F-700110","good",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a3a",2.41703056768559,2,"SF"
452673242,"LH047d","ADL19","ADL19i","ADL19u_pct","FALSE","LHN","LHAV7a3","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a3b",2.33956043956044,2,""
541970375,"LH047d","ADL19","ADL19i","ADL19u_pct","FALSE","LHN","LHAV7a3","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a3b",2.56593406593407,2,""
602990602,"LH047e","ADL19","ADL19i","ADL19w_pct","FALSE","LHN","LHAV7a1","primary","primary","none","none","L2002#1","medium",TRUE,FALSE,"LHAV7",TRUE,"LHAV7a1b",2.59409190371991,2,""
604722017,"LH047e","ADL19","ADL19i","ADL19w_pct","FALSE","LHN","LHAV7a1","primary","primary","none","none","L2001#3","good",TRUE,FALSE,"LHAV7",TRUE,"LHAV7a1b",2.7424412094065,2,""
453031248,"LH048a","ADL19","ADL19k","ADL19k_pct","FALSE","LHN","LHAV7a7","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a7",3.03620873269436,3,""
515096130,"LH048a","ADL19","ADL19k","ADL19k_pct","FALSE","LHN","LHAV7a7","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a7",3.16703056768559,3,""
609233083,"LH048b","ADL19","ADL19k","ADL19oa_pct","FALSE","LHN","LHAV7a6","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a6",3.47194719471947,3,""
732686529,"LH049a","ADL19","ADL19j","ADL19j_pct","FALSE","LHN","LHAV7a5","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a5",3.37197049525817,3,""
791307174,"LH049a","ADL19","ADL19j","ADL19j_pct","FALSE","LHN","LHAV7a5","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a5",3.21428571428571,3,""
853376855,"LH049a","ADL19","ADL19j","ADL19j_pct","FALSE","LHN","LHAV7a5","primary","primary","none","none","none","none",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a5",2.9394261424017,3,""
761636549,"LH049b","ADL19","ADL19j","ADL19v_pct","FALSE","LHN","LHAV7a2","primary","primary","none","none","L2001#4","medium",FALSE,FALSE,"LHAV7",TRUE,"LHAV7a2",3.04741379310345,3,""
858803404,"PLP032b","AVL06","AVL06j","AVL06oh_pct","FALSE","LHN","LHAV7b1","primary","primary","none","none","none","none",TRUE,FALSE,"LHAV7",TRUE,"LHAV7b1b",4.76756756756757,4,""
889497360,"PLP032b","AVL06","AVL06j","AVL06oh_pct","FALSE","LHN","LHAV7b1","primary","primary","none","none","none","none",TRUE,FALSE,"LHAV7",TRUE,"LHAV7b1b",5.47207009857612,4,""
760993807,"PLP032f","AVL06","AVL06j","AVL06ot_pct","FALSE","LHN","LHAV7c2","primary","primary","none","none","none","none",FALSE,TRUE,"LHAV7",TRUE,"LHAV7c2",4.99570354457572,4,""
5813071354,"PLP032f","AVL06","AVL06j","AVL06ot_pct","FALSE","LHN","LHAV7c1","primary","primary","none","none","none","none",TRUE,TRUE,"LHAV7",TRUE,"LHAV7c1c",4.1060773480663,4,"SF"
882987799,"AVLP066a","AVL02","AVL02aa","AVL02olc_pct","FALSE","LHN","LHAV1a5","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1",TRUE,"LHAV1a5",3.37834036568214,3,""
857455968,"AVLP071a","AVL02","AVL02y","AVL02od_pct","FALSE","LHN","LHAV1b1","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1",TRUE,"LHAV1b1",3.65277777777778,3,""
5813013207,"AVLP071b","AVL02","AVL02y","AVL02of_pct","FALSE","LHN","LHAV1b4","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",FALSE,FALSE,"LHAV1",TRUE,"LHAV1b4",3.20096269554753,3,"GJ"
919185724,"AVLP073a","AVL02","AVL02x","AVL02ola_pct","FALSE","LHN","LHAV1c1","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",TRUE,FALSE,"LHAV1",TRUE,"LHAV1c1",3.01468788249694,3,""
765028935,"AVLP087b","AVL03","AVL03k","AVL03m_b_pct","FALSE","LHN","LHAV1f1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV1",TRUE,"LHAV1f1",5.34426229508197,5,""
765050884,"AVLP087b","AVL03","AVL03k","AVL03m_b_pct","FALSE","LHN","LHAV1f1","unknown","unknown","none","none","none","none",FALSE,FALSE,"LHAV1",TRUE,"LHAV1f1",5.14460511679644,5,""
823999645,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","none","none","Cha-F-300352","medium",TRUE,TRUE,"LHAV1",TRUE,"LHAV1a3",2.85964912280702,3,""
854680421,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","2794070","good","Gad1-F-900217","good",TRUE,TRUE,"LHAV1",TRUE,"LHAV1a3",2.72131147540984,3,""
855439675,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","none","none","Gad1-F-600204","medium",TRUE,TRUE,"LHAV1",TRUE,"LHAV1a3",3.35005452562704,3,""
883018168,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","none","none","Cha-F-500001","medium",TRUE,TRUE,"LHAV1",TRUE,"LHAV1a3",2.75925925925926,3,""
913341672,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","none","none","Cha-F-800066","good",TRUE,TRUE,"LHAV1",TRUE,"LHAV1a3",2.97734627831715,3,""
1041253084,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHN","LHAV1a3","VLPl&p1_anterior","BLVp2_anterior","none","none","Gad1-F-500318","medium",TRUE,TRUE,"LHAV1",TRUE,"LHAV1a3",3.52380952380952,3,"GJ"
1068523766,"LH056a","AVL02","AVL02ab","AVL02or_pct","FALSE","LHN","LHAV1b2","VLPl&p1_anterior","BLVp2_anterior","none","none","none","none",FALSE,TRUE,"LHAV1",TRUE,"LHAV1b2",2.68756998880179,2,"GJ"
914026662,"LH056b","AVL02","AVL02ab","AVL02q_a_pct","FALSE","LHN","LHAV1a4","VLPl&p1_anterior","BLVp2_anterior","2793799","good","none","none",TRUE,FALSE,"LHAV1",TRUE,"LHAV1a4",3.02105263157895,2,""
946081491,"LH056b","AVL02","AVL02ab","AVL02q_a_pct","FALSE","LHN","LHAV1a4","VLPl&p1_anterior","BLVp2_anterior","3147366","good","L1989#1","good",TRUE,FALSE,"LHAV1",TRUE,"LHAV1a4",2.88031319910515,2,""
